sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
1854,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1855,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1856,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1857,0.0514,0.0844,0.0637,0.1134,0.2027,0.2237,0.236,0.2282,0.1569,0.105,1,,,,,
1858,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1859,0.0507,0.0836,0.0623,0.112,0.1987,0.2061,0.2326,0.2101,0.1565,0.1111,1,,,,,
1860,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1861,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1862,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1863,0.0507,0.0836,0.0623,0.112,0.1987,0.2061,0.2326,0.2101,0.1565,0.1111,1,,,,,
1864,0.0526,0.0775,0.0631,0.1131,0.175,0.1917,0.2136,0.1945,0.1548,0.1097,1,,,,,
1865,0.0507,0.0801,0.0648,0.1109,0.1825,0.1954,0.2258,0.1995,0.1524,0.1045,1,,,,,
1866,0.0519,0.0805,0.0677,0.1119,0.1755,0.1905,0.2116,0.1875,0.1572,0.1135,1,,,,,
1867,0.047,0.0766,0.0526,0.11,0.2044,0.226,0.2458,0.2257,0.1521,0.1013,1,,,,,
1868,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1869,0.0433,0.0788,0.0522,0.1134,0.2027,0.2237,0.2344,0.2282,0.1569,0.105,1,,,,,
1870,0.0514,0.0844,0.0637,0.1134,0.2027,0.2237,0.236,0.2282,0.1569,0.105,1,,,,,
1871,0.0463,0.0759,0.0505,0.1066,0.2225,0.2543,0.2618,0.2448,0.1544,0.0963,1,,,,,
1872,0.0553,0.0799,0.0604,0.1145,0.1852,0.1986,0.2038,0.2032,0.1555,0.1119,1,,,,,
1873,0.0543,0.0767,0.0643,0.1131,0.175,0.1917,0.2054,0.1945,0.1548,0.1097,1,,,,,
1874,0.0457,0.078,0.0541,0.11,0.2044,0.226,0.2364,0.2257,0.1521,0.1013,1,,,,,
1875,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1876,0.043,0.0748,0.0459,0.1066,0.2225,0.2543,0.2678,0.2448,0.1544,0.0963,1,,,,,
1877,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1878,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1879,0.0523,0.0803,0.0589,0.112,0.1987,0.2061,0.2266,0.2101,0.1565,0.1111,1,,,,,
1880,0.043,0.0748,0.0459,0.1066,0.2225,0.2543,0.2678,0.2448,0.1544,0.0963,1,,,,,
1881,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1882,0.0538,0.08,0.0591,0.112,0.1987,0.2061,0.215,0.2101,0.1565,0.1111,1,,,,,
1883,0.0439,0.0775,0.0526,0.134,0.2088,0.232,0.2778,0.2484,0.1833,0.1355,1,,,,,
1884,0.0457,0.078,0.0541,0.11,0.2044,0.226,0.2364,0.2257,0.1521,0.1013,1,,,,,
1885,0.0448,0.0791,0.0538,0.1106,0.1934,0.2032,0.2332,0.217,0.1527,0.1049,1,,,,,
1886,0.0457,0.078,0.0541,0.11,0.2044,0.226,0.2364,0.2257,0.1521,0.1013,1,,,,,
1887,0.0565,0.0925,0.0736,0.1242,0.2002,0.2214,0.2344,0.2219,0.164,0.1183,1,,,,,
1888,0.0507,0.0836,0.0623,0.112,0.1987,0.2061,0.2326,0.2101,0.1565,0.1111,1,,,,,
1889,0.0565,0.081,0.0601,0.1145,0.1852,0.1986,0.2208,0.2032,0.1555,0.1119,1,,,,,
1890,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1891,0.0519,0.0805,0.0677,0.1119,0.1755,0.1905,0.2116,0.1875,0.1572,0.1135,1,,,,,
1892,0.0424,0.0731,0.0479,0.1066,0.2225,0.2543,0.2872,0.2448,0.1544,0.0963,1,,,,,
1893,0.0541,0.0875,0.0678,0.1242,0.2002,0.2214,0.2204,0.2219,0.164,0.1183,1,,,,,
1894,0.0457,0.078,0.0541,0.11,0.2044,0.226,0.2364,0.2257,0.1521,0.1013,1,,,,,
1895,0.0538,0.0787,0.0661,0.1119,0.1755,0.1905,0.2046,0.1875,0.1572,0.1135,1,,,,,
1896,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1897,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1898,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1899,0.0457,0.078,0.0541,0.11,0.2044,0.226,0.2364,0.2257,0.1521,0.1013,1,,,,,
1900,0.0503,0.0784,0.0585,0.11,0.2044,0.226,0.2402,0.2257,0.1521,0.1013,1,,,,,
1901,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1902,0.0553,0.0799,0.0604,0.1145,0.1852,0.1986,0.2038,0.2032,0.1555,0.1119,1,,,,,
1903,0.0523,0.0803,0.0589,0.112,0.1987,0.2061,0.2266,0.2101,0.1565,0.1111,1,,,,,
1904,0.0433,0.0801,0.0524,0.1134,0.2027,0.2237,0.2386,0.2282,0.1569,0.105,1,,,,,
1905,0.047,0.0766,0.0526,0.11,0.2044,0.226,0.2458,0.2257,0.1521,0.1013,1,,,,,
1906,0.0448,0.0791,0.0538,0.1106,0.1934,0.2032,0.2332,0.217,0.1527,0.1049,1,,,,,
1907,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1908,0.0553,0.0799,0.0604,0.1145,0.1852,0.1986,0.2038,0.2032,0.1555,0.1119,1,,,,,
1909,0.043,0.0748,0.0459,0.1066,0.2225,0.2543,0.2678,0.2448,0.1544,0.0963,1,,,,,
1910,0.0513,0.0788,0.0635,0.1109,0.1825,0.1954,0.2186,0.1995,0.1524,0.1045,1,,,,,
1911,0.0513,0.0788,0.0635,0.1109,0.1825,0.1954,0.2186,0.1995,0.1524,0.1045,1,,,,,
1912,0.0424,0.0731,0.0479,0.1066,0.2225,0.2543,0.2872,0.2448,0.1544,0.0963,1,,,,,
1913,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1914,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1915,0.0439,0.0775,0.0526,0.134,0.2088,0.232,0.2778,0.2484,0.1833,0.1355,1,,,,,
1916,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1917,0.0503,0.0784,0.0585,0.11,0.2044,0.226,0.2402,0.2257,0.1521,0.1013,1,,,,,
1918,0.0543,0.0767,0.0643,0.1131,0.175,0.1917,0.2054,0.1945,0.1548,0.1097,1,,,,,
1919,0.0433,0.0801,0.0524,0.1134,0.2027,0.2237,0.2386,0.2282,0.1569,0.105,1,,,,,
1920,0.0565,0.081,0.0601,0.1145,0.1852,0.1986,0.2208,0.2032,0.1555,0.1119,1,,,,,
1921,0.0507,0.0836,0.0623,0.112,0.1987,0.2061,0.2326,0.2101,0.1565,0.1111,1,,,,,
1922,0.0523,0.0803,0.0589,0.112,0.1987,0.2061,0.2266,0.2101,0.1565,0.1111,1,,,,,
1923,0.055,0.0918,0.0694,0.134,0.2088,0.232,0.2822,0.2484,0.1833,0.1355,1,,,,,
1924,0.0553,0.0799,0.0604,0.1145,0.1852,0.1986,0.2038,0.2032,0.1555,0.1119,1,,,,,
1925,0.0514,0.0844,0.0637,0.1134,0.2027,0.2237,0.236,0.2282,0.1569,0.105,1,,,,,
1926,0.0507,0.0836,0.0623,0.112,0.1987,0.2061,0.2326,0.2101,0.1565,0.1111,1,,,,,
1927,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1928,0.0518,0.083,0.0638,0.1111,0.178,0.1869,0.2016,0.1973,0.1497,0.1047,1,,,,,
1929,0.0507,0.0801,0.0648,0.1109,0.1825,0.1954,0.2258,0.1995,0.1524,0.1045,1,,,,,
1930,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1931,0.0507,0.0801,0.0648,0.1109,0.1825,0.1954,0.2258,0.1995,0.1524,0.1045,1,,,,,
1932,0.0507,0.0801,0.0648,0.1109,0.1825,0.1954,0.2258,0.1995,0.1524,0.1045,1,,,,,
1933,0.0503,0.0784,0.0585,0.11,0.2044,0.226,0.2402,0.2257,0.1521,0.1013,1,,,,,
1934,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1935,0.0448,0.0791,0.0538,0.1106,0.1934,0.2032,0.2332,0.217,0.1527,0.1049,1,,,,,
1936,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1937,0.0507,0.0801,0.0648,0.1109,0.1825,0.1954,0.2258,0.1995,0.1524,0.1045,1,,,,,
1938,0.0519,0.0805,0.0677,0.1119,0.1755,0.1905,0.2116,0.1875,0.1572,0.1135,1,,,,,
1939,0.0514,0.0844,0.0637,0.1134,0.2027,0.2237,0.236,0.2282,0.1569,0.105,1,,,,,
1940,0.0439,0.0775,0.0526,0.134,0.2088,0.232,0.2778,0.2484,0.1833,0.1355,1,,,,,
1941,0.0501,0.0821,0.0601,0.112,0.1987,0.2061,0.2224,0.2101,0.1565,0.1111,1,,,,,
1942,0.043,0.0748,0.0459,0.1066,0.2225,0.2543,0.2678,0.2448,0.1544,0.0963,1,,,,,
1943,0.0519,0.0805,0.0677,0.1119,0.1755,0.1905,0.2116,0.1875,0.1572,0.1135,1,,,,,
1944,0.055,0.0918,0.0694,0.134,0.2088,0.232,0.2822,0.2484,0.1833,0.1355,1,,,,,
1945,0.0433,0.0788,0.0522,0.1134,0.2027,0.2237,0.2344,0.2282,0.1569,0.105,1,,,,,
1946,0.0553,0.0799,0.0604,0.1145,0.1852,0.1986,0.2038,0.2032,0.1555,0.1119,1,,,,,
1947,0.0439,0.0775,0.0526,0.134,0.2088,0.232,0.2778,0.2484,0.1833,0.1355,1,,,,,
1948,0.0509,0.078,0.0559,0.1106,0.1934,0.2032,0.2142,0.217,0.1527,0.1049,1,,,,,
1949,0.0433,0.0801,0.0524,0.1134,0.2027,0.2237,0.2386,0.2282,0.1569,0.105,1,,,,,
1950,0.047,0.0766,0.0526,0.11,0.2044,0.226,0.2458,0.2257,0.1521,0.1013,1,,,,,
1951,0.0424,0.0731,0.0479,0.1066,0.2225,0.2543,0.2872,0.2448,0.1544,0.0963,1,,,,,
1952,0.0424,0.0731,0.0479,0.1066,0.2225,0.2543,0.2872,0.2448,0.1544,0.0963,1,,,,,
1953,0.061,0.0877,0.0742,0.1251,0.1888,0.2022,0.223,0.2085,0.1817,0.1344,1,,,,,
1954,0.0461,0.0748,0.0426,0.1066,0.2225,0.2543,0.2828,0.2448,0.1544,0.0963,1,,,,,
1955,0.0433,0.0801,0.0524,0.1134,0.2027,0.2237,0.2386,0.2282,0.1569,0.105,1,,,,,
1956,0.0433,0.0801,0.0524,0.1134,0.2027,0.2237,0.2386,0.2282,0.1569,0.105,1,,,,,
1957,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1958,0.0538,0.08,0.0591,0.112,0.1987,0.2061,0.215,0.2101,0.1565,0.1111,1,,,,,
1959,0.0541,0.0875,0.0678,0.1242,0.2002,0.2214,0.2204,0.2219,0.164,0.1183,1,,,,,
1960,0.0439,0.0775,0.0526,0.134,0.2088,0.232,0.2778,0.2484,0.1833,0.1355,1,,,,,
1961,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1962,0.0509,0.0788,0.0604,0.1106,0.1934,0.2032,0.2082,0.217,0.1527,0.1049,1,,,,,
1963,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1964,0.0519,0.0805,0.0677,0.1119,0.1755,0.1905,0.2116,0.1875,0.1572,0.1135,1,,,,,
1965,0.043,0.0748,0.0459,0.1066,0.2225,0.2543,0.2678,0.2448,0.1544,0.0963,1,,,,,
1966,0.0503,0.0784,0.0585,0.11,0.2044,0.226,0.2402,0.2257,0.1521,0.1013,1,,,,,
1967,0.047,0.0766,0.0526,0.11,0.2044,0.226,0.2458,0.2257,0.1521,0.1013,1,,,,,
1968,0.0507,0.0801,0.0648,0.1109,0.1825,0.1954,0.2258,0.1995,0.1524,0.1045,1,,,,,
1969,0.0448,0.0791,0.0538,0.1106,0.1934,0.2032,0.2332,0.217,0.1527,0.1049,1,,,,,
1970,0.0457,0.0745,0.0448,0.11,0.2044,0.226,0.2508,0.2257,0.1521,0.1013,1,,,,,
1971,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1972,0.0538,0.08,0.0591,0.112,0.1987,0.2061,0.215,0.2101,0.1565,0.1111,1,,,,,
1973,0.0553,0.0799,0.0604,0.1145,0.1852,0.1986,0.2038,0.2032,0.1555,0.1119,1,,,,,
1974,0.0509,0.078,0.0559,0.1106,0.1934,0.2032,0.2142,0.217,0.1527,0.1049,1,,,,,
1975,0.0439,0.0775,0.0526,0.134,0.2088,0.232,0.2778,0.2484,0.1833,0.1355,1,,,,,
1976,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1977,0.0526,0.0775,0.0631,0.1131,0.175,0.1917,0.2136,0.1945,0.1548,0.1097,1,,,,,
1978,0.0519,0.0805,0.0677,0.1119,0.1755,0.1905,0.2116,0.1875,0.1572,0.1135,1,,,,,
1979,0.0457,0.078,0.0541,0.11,0.2044,0.226,0.2364,0.2257,0.1521,0.1013,1,,,,,
1980,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1981,0.0476,0.0799,0.0552,0.1134,0.2027,0.2237,0.2314,0.2282,0.1569,0.105,1,,,,,
1982,0.047,0.0766,0.0526,0.11,0.2044,0.226,0.2458,0.2257,0.1521,0.1013,1,,,,,
1983,0.0503,0.0784,0.0585,0.11,0.2044,0.226,0.2402,0.2257,0.1521,0.1013,1,,,,,
1984,0.0518,0.083,0.0638,0.1111,0.178,0.1869,0.2016,0.1973,0.1497,0.1047,1,,,,,
1985,0.0833,0.1168,0.1206,0.134,0.2088,0.232,0.2544,0.2484,0.1833,0.1355,1,,,,,
1986,0.0654,0.1032,0.0985,0.134,0.2088,0.232,0.2368,0.2484,0.1833,0.1355,1,,,,,
1987,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1988,0.0546,0.0868,0.0759,0.1204,0.1791,0.1944,0.216,0.1979,0.1616,0.1214,1,,,,,
1989,0.0538,0.0787,0.0661,0.1119,0.1755,0.1905,0.2046,0.1875,0.1572,0.1135,1,,,,,
1990,0.0507,0.0836,0.0623,0.112,0.1987,0.2061,0.2326,0.2101,0.1565,0.1111,1,,,,,
1991,0.0734,0.1017,0.1058,0.1251,0.1888,0.2022,0.2212,0.2085,0.1817,0.1344,1,,,,,
1992,0.0734,0.1017,0.1058,0.1251,0.1888,0.2022,0.2212,0.2085,0.1817,0.1344,1,,,,,
1993,0.0499,0.0804,0.0679,0.1111,0.178,0.1869,0.21,0.1973,0.1497,0.1047,1,,,,,
1994,0.0461,0.0748,0.0426,0.1066,0.2225,0.2543,0.2828,0.2448,0.1544,0.0963,1,,,,,
1995,0.0543,0.0767,0.0643,0.1131,0.175,0.1917,0.2054,0.1945,0.1548,0.1097,1,,,,,
1996,0.0433,0.0801,0.0524,0.1134,0.2027,0.2237,0.2386,0.2282,0.1569,0.105,1,,,,,
1997,0.0485,0.0775,0.0565,0.1106,0.1934,0.2032,0.2246,0.217,0.1527,0.1049,1,,,,,
1998,0.0526,0.0775,0.0631,0.1131,0.175,0.1917,0.2136,0.1945,0.1548,0.1097,1,,,,,
1999,0.0509,0.078,0.0559,0.1106,0.1934,0.2032,0.2142,0.217,0.1527,0.1049,1,,,,,
2000,0.047,0.0766,0.0526,0.11,0.2044,0.226,0.2458,0.2257,0.1521,0.1013,1,,,,,
2001,0.1556,0.1656,0.1632,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2002,0.1488,0.1632,0.1488,0.1747,0.2575,0.2773,0.2808,0.285,0.1959,0.1494,2,,,,,
2003,0.162,0.1728,0.1782,0.2069,0.2565,0.2792,0.2884,0.2944,0.3224,0.2611,2,,,,,
2004,0.1488,0.1632,0.1488,0.1747,0.2575,0.2773,0.2808,0.285,0.1959,0.1494,2,,,,,
2005,0.154,0.1632,0.1586,0.1749,0.258,0.2888,0.2954,0.2955,0.216,0.1508,2,,,,,
2006,0.152,0.161,0.146,0.1739,0.2597,0.2905,0.2922,0.2962,0.1954,0.1376,2,,,,,
2007,0.1528,0.1694,0.1724,0.1997,0.2547,0.2756,0.282,0.2893,0.3006,0.238,2,,,,,
2008,0.1548,0.1676,0.1742,0.1982,0.2508,0.2776,0.284,0.2898,0.3003,0.2387,2,,,,,
2009,0.1548,0.1676,0.1722,0.1982,0.2508,0.2776,0.282,0.2898,0.3003,0.2387,2,,,,,
2010,0.1528,0.1694,0.1724,0.1997,0.2547,0.2756,0.282,0.2893,0.3006,0.238,2,,,,,
2011,0.1556,0.1656,0.1632,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2012,0.1528,0.1694,0.171,0.1947,0.2549,0.2786,0.28,0.2897,0.2441,0.1885,2,,,,,
2013,0.1438,0.156,0.139,0.1685,0.2589,0.293,0.3006,0.2967,0.1784,0.1167,2,,,,,
2014,0.151,0.162,0.1584,0.1749,0.258,0.2888,0.2934,0.2955,0.216,0.1508,2,,,,,
2015,0.155,0.1736,0.1794,0.2069,0.2565,0.2792,0.2908,0.2944,0.3224,0.2611,2,,,,,
2016,0.1482,0.1592,0.1432,0.1747,0.2575,0.2773,0.2894,0.285,0.1959,0.1494,2,,,,,
2017,0.162,0.1728,0.1782,0.2069,0.2565,0.2792,0.2884,0.2944,0.3224,0.2611,2,,,,,
2018,0.149,0.161,0.1524,0.1726,0.2595,0.2887,0.2934,0.2987,0.2175,0.1459,2,,,,,
2019,0.156,0.1688,0.1792,0.2061,0.2594,0.2805,0.2966,0.298,0.3343,0.2669,2,,,,,
2020,0.1616,0.173,0.1804,0.2069,0.2565,0.2792,0.2956,0.2944,0.3224,0.2611,2,,,,,
2021,0.1464,0.153,0.1362,0.1638,0.257,0.2964,0.2986,0.2954,0.1695,0.1031,2,,,,,
2022,0.154,0.1692,0.1726,0.1997,0.2547,0.2756,0.2896,0.2893,0.3006,0.238,2,,,,,
2023,0.1502,0.1632,0.1614,0.1947,0.2549,0.2786,0.2824,0.2897,0.2441,0.1885,2,,,,,
2024,0.1528,0.1694,0.171,0.1947,0.2549,0.2786,0.28,0.2897,0.2441,0.1885,2,,,,,
2025,0.149,0.161,0.1524,0.1726,0.2595,0.2887,0.2934,0.2987,0.2175,0.1459,2,,,,,
2026,0.1556,0.1656,0.1632,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2027,0.154,0.1698,0.1742,0.2016,0.2527,0.2748,0.2874,0.2887,0.3287,0.2591,2,,,,,
2028,0.157,0.1722,0.1794,0.2069,0.2565,0.2792,0.2908,0.2944,0.3224,0.2611,2,,,,,
2029,0.155,0.166,0.1696,0.1947,0.2549,0.2786,0.289,0.2897,0.2441,0.1885,2,,,,,
2030,0.1528,0.1694,0.171,0.1947,0.2549,0.2786,0.28,0.2897,0.2441,0.1885,2,,,,,
2031,0.145,0.1588,0.1424,0.1685,0.2589,0.293,0.2954,0.2967,0.1784,0.1167,2,,,,,
2032,0.1528,0.1694,0.171,0.1947,0.2549,0.2786,0.28,0.2897,0.2441,0.1885,2,,,,,
2033,0.156,0.165,0.1648,0.1975,0.2579,0.2749,0.284,0.2865,0.2782,0.2268,2,,,,,
2034,0.151,0.1704,0.175,0.2,0.2526,0.2744,0.283,0.291,0.3179,0.2567,2,,,,,
2035,0.1556,0.1656,0.1632,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2036,0.1584,0.1676,0.1708,0.1962,0.2553,0.2804,0.2858,0.2902,0.2631,0.2073,2,,,,,
2037,0.1548,0.1676,0.1722,0.1982,0.2508,0.2776,0.282,0.2898,0.3003,0.2387,2,,,,,
2038,0.157,0.168,0.1726,0.1975,0.2579,0.2749,0.2842,0.2865,0.2782,0.2268,2,,,,,
2039,0.154,0.1676,0.1714,0.2,0.2526,0.2744,0.2888,0.291,0.3179,0.2567,2,,,,,
2040,0.1556,0.1656,0.1632,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2041,0.157,0.168,0.1726,0.1975,0.2579,0.2749,0.2842,0.2865,0.2782,0.2268,2,,,,,
2042,0.154,0.1632,0.1586,0.1749,0.258,0.2888,0.2954,0.2955,0.216,0.1508,2,,,,,
2043,0.1596,0.1738,0.1816,0.2061,0.2594,0.2805,0.2964,0.298,0.3343,0.2669,2,,,,,
2044,0.156,0.1688,0.1792,0.2061,0.2594,0.2805,0.2966,0.298,0.3343,0.2669,2,,,,,
2045,0.152,0.161,0.146,0.1739,0.2597,0.2905,0.2922,0.2962,0.1954,0.1376,2,,,,,
2046,0.1596,0.1738,0.1816,0.2061,0.2594,0.2805,0.2964,0.298,0.3343,0.2669,2,,,,,
2047,0.1526,0.1648,0.171,0.1997,0.2547,0.2756,0.2854,0.2893,0.3006,0.238,2,,,,,
2048,0.1488,0.1624,0.1594,0.1947,0.2549,0.2786,0.2922,0.2897,0.2441,0.1885,2,,,,,
2049,0.1436,0.1548,0.138,0.1638,0.257,0.2964,0.2974,0.2954,0.1695,0.1031,2,,,,,
2050,0.1616,0.173,0.1804,0.2069,0.2565,0.2792,0.2956,0.2944,0.3224,0.2611,2,,,,,
2051,0.156,0.1716,0.1786,0.1975,0.2579,0.2749,0.2864,0.2865,0.2782,0.2268,2,,,,,
2052,0.1562,0.1704,0.1742,0.2016,0.2527,0.2748,0.28,0.2887,0.3287,0.2591,2,,,,,
2053,0.156,0.168,0.166,0.1975,0.2579,0.2749,0.282,0.2865,0.2782,0.2268,2,,,,,
2054,0.155,0.1736,0.1794,0.2069,0.2565,0.2792,0.2908,0.2944,0.3224,0.2611,2,,,,,
2055,0.1526,0.1648,0.171,0.1997,0.2547,0.2756,0.2854,0.2893,0.3006,0.238,2,,,,,
2056,0.1528,0.1694,0.171,0.1947,0.2549,0.2786,0.28,0.2897,0.2441,0.1885,2,,,,,
2057,0.1584,0.1676,0.1708,0.1962,0.2553,0.2804,0.2858,0.2902,0.2631,0.2073,2,,,,,
2058,0.1548,0.1676,0.1722,0.1982,0.2508,0.2776,0.282,0.2898,0.3003,0.2387,2,,,,,
2059,0.154,0.1632,0.1586,0.1749,0.258,0.2888,0.2954,0.2955,0.216,0.1508,2,,,,,
2060,0.1584,0.1676,0.1708,0.1962,0.2553,0.2804,0.2858,0.2902,0.2631,0.2073,2,,,,,
2061,0.156,0.1688,0.1792,0.2061,0.2594,0.2805,0.2966,0.298,0.3343,0.2669,2,,,,,
2062,0.1528,0.1694,0.171,0.1947,0.2549,0.2786,0.28,0.2897,0.2441,0.1885,2,,,,,
2063,0.1534,0.166,0.1606,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2064,0.149,0.161,0.1524,0.1726,0.2595,0.2887,0.2934,0.2987,0.2175,0.1459,2,,,,,
2065,0.154,0.1692,0.1726,0.1997,0.2547,0.2756,0.2896,0.2893,0.3006,0.238,2,,,,,
2066,0.1548,0.1676,0.1722,0.1982,0.2508,0.2776,0.282,0.2898,0.3003,0.2387,2,,,,,
2067,0.154,0.1692,0.1726,0.1997,0.2547,0.2756,0.2896,0.2893,0.3006,0.238,2,,,,,
2068,0.1562,0.1704,0.1742,0.2016,0.2527,0.2748,0.28,0.2887,0.3287,0.2591,2,,,,,
2069,0.151,0.1638,0.154,0.1739,0.2597,0.2905,0.2962,0.2962,0.1954,0.1376,2,,,,,
2070,0.155,0.166,0.1696,0.1947,0.2549,0.2786,0.289,0.2897,0.2441,0.1885,2,,,,,
2071,0.154,0.1632,0.1586,0.1749,0.258,0.2888,0.2954,0.2955,0.216,0.1508,2,,,,,
2072,0.157,0.168,0.1726,0.1975,0.2579,0.2749,0.2842,0.2865,0.2782,0.2268,2,,,,,
2073,0.157,0.168,0.1726,0.1975,0.2579,0.2749,0.2842,0.2865,0.2782,0.2268,2,,,,,
2074,0.1616,0.173,0.1804,0.2069,0.2565,0.2792,0.2956,0.2944,0.3224,0.2611,2,,,,,
2075,0.1596,0.1738,0.1816,0.2061,0.2594,0.2805,0.2964,0.298,0.3343,0.2669,2,,,,,
2076,0.1436,0.1548,0.138,0.1638,0.257,0.2964,0.2974,0.2954,0.1695,0.1031,2,,,,,
2077,0.155,0.1704,0.1746,0.1962,0.2553,0.2804,0.2878,0.2902,0.2631,0.2073,2,,,,,
2078,0.1488,0.1632,0.1488,0.1747,0.2575,0.2773,0.2808,0.285,0.1959,0.1494,2,,,,,
2079,0.154,0.1676,0.1714,0.2,0.2526,0.2744,0.2888,0.291,0.3179,0.2567,2,,,,,
2080,0.155,0.166,0.1696,0.1947,0.2549,0.2786,0.289,0.2897,0.2441,0.1885,2,,,,,
2081,0.156,0.1716,0.1786,0.1975,0.2579,0.2749,0.2864,0.2865,0.2782,0.2268,2,,,,,
2082,0.1548,0.1676,0.1742,0.1982,0.2508,0.2776,0.284,0.2898,0.3003,0.2387,2,,,,,
2083,0.1504,0.1686,0.1738,0.2,0.2526,0.2744,0.2878,0.291,0.3179,0.2567,2,,,,,
2084,0.1548,0.1676,0.1742,0.1982,0.2508,0.2776,0.284,0.2898,0.3003,0.2387,2,,,,,
2085,0.1596,0.1738,0.1816,0.2061,0.2594,0.2805,0.2964,0.298,0.3343,0.2669,2,,,,,
2086,0.1548,0.1676,0.1722,0.1982,0.2508,0.2776,0.282,0.2898,0.3003,0.2387,2,,,,,
2087,0.1548,0.1676,0.1742,0.1982,0.2508,0.2776,0.284,0.2898,0.3003,0.2387,2,,,,,
2088,0.152,0.1678,0.1724,0.1997,0.2547,0.2756,0.2872,0.2893,0.3006,0.238,2,,,,,
2089,0.1488,0.1632,0.1488,0.1747,0.2575,0.2773,0.2808,0.285,0.1959,0.1494,2,,,,,
2090,0.156,0.1716,0.1786,0.1975,0.2579,0.2749,0.2864,0.2865,0.2782,0.2268,2,,,,,
2091,0.154,0.1704,0.1752,0.2,0.2526,0.2744,0.2886,0.291,0.3179,0.2567,2,,,,,
