sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
233,0.0349,0.0589,0.037,0.0954,0.2526,0.3009,0.336,0.3063,0.1432,0.0805,6422,,,,,
234,0.0373,0.0564,0.0353,0.0899,0.2635,0.3291,0.3528,0.3313,0.1448,0.0752,6422,,,,,
235,0.0296,0.0523,0.0261,0.0803,0.2748,0.3417,0.3592,0.3487,0.1264,0.0634,6422,,,,,
236,0.0299,0.0499,0.0289,0.0803,0.2748,0.3417,0.365,0.3487,0.1264,0.0634,6422,,,,,
237,0.0361,0.0597,0.033,0.0825,0.2714,0.3253,0.3454,0.3273,0.1339,0.0643,6422,,,,,
238,0.0313,0.0519,0.0266,0.0847,0.2565,0.3295,0.3748,0.3271,0.1357,0.0647,6422,,,,,
239,0.0389,0.0667,0.0424,0.0954,0.2526,0.3009,0.3172,0.3063,0.1432,0.0805,6422,,,,,
240,0.0393,0.067,0.0413,0.0933,0.2507,0.2955,0.309,0.2976,0.1417,0.0788,6422,,,,,
241,0.0347,0.0592,0.0309,0.0825,0.2714,0.3253,0.347,0.3273,0.1339,0.0643,6422,,,,,
242,0.0299,0.0499,0.0289,0.0803,0.2748,0.3417,0.365,0.3487,0.1264,0.0634,6422,,,,,
243,0.0355,0.0589,0.037,0.0933,0.2507,0.2955,0.3326,0.2976,0.1417,0.0788,6422,,,,,
244,0.0373,0.0564,0.0353,0.0899,0.2635,0.3291,0.3528,0.3313,0.1448,0.0752,6422,,,,,
245,0.0313,0.0519,0.0266,0.0847,0.2565,0.3295,0.3748,0.3271,0.1357,0.0647,6422,,,,,
246,0.0361,0.0597,0.033,0.0825,0.2714,0.3253,0.3454,0.3273,0.1339,0.0643,6422,,,,,
247,0.0355,0.0589,0.037,0.0933,0.2507,0.2955,0.3326,0.2976,0.1417,0.0788,6422,,,,,
248,0.0299,0.0499,0.0289,0.0803,0.2748,0.3417,0.365,0.3487,0.1264,0.0634,6422,,,,,
249,0.0273,0.0507,0.0287,0.0803,0.2748,0.3417,0.3682,0.3487,0.1264,0.0634,6422,,,,,
250,0.0347,0.0592,0.0309,0.0825,0.2714,0.3253,0.347,0.3273,0.1339,0.0643,6422,,,,,
251,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
252,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,6422,,,,,
253,0.0833,0.1019,0.081,0.1113,0.2801,0.3495,0.335,0.3614,0.1582,0.0866,6422,,,,,
254,0.0859,0.0933,0.0699,0.1135,0.2724,0.3463,0.3608,0.3637,0.1567,0.08,6422,,,,,
255,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,6422,,,,,
256,0.0804,0.0921,0.0678,0.1095,0.2886,0.3553,0.3736,0.3676,0.1501,0.0769,6422,,,,,
257,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
258,0.0832,0.0939,0.0711,0.1125,0.2977,0.38,0.3768,0.3931,0.1541,0.0796,6422,,,,,
259,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
260,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
261,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
262,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
263,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,6422,,,,,
264,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
265,0.0824,0.0942,0.0733,0.116,0.2657,0.3384,0.3248,0.3495,0.1533,0.0801,6422,,,,,
266,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
267,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
268,0.081,0.0925,0.0694,0.113,0.2751,0.3644,0.3848,0.3661,0.1556,0.0792,6422,,,,,
269,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
270,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
271,0.0804,0.0921,0.0678,0.1095,0.2886,0.3553,0.3736,0.3676,0.1501,0.0769,6422,,,,,
272,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
273,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
274,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
275,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
276,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
277,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
278,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
279,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
280,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
281,0.0886,0.1021,0.0832,0.1175,0.2784,0.3318,0.3274,0.3438,0.1662,0.0953,6422,,,,,
282,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
283,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
284,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
285,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
286,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
287,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
288,0.0874,0.1005,0.0869,0.116,0.2657,0.3384,0.3288,0.3495,0.1533,0.0801,6422,,,,,
289,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
290,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
291,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
292,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
293,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,6422,,,,,
294,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,6422,,,,,
295,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
296,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
297,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
298,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
299,0.0833,0.0964,0.0808,0.1135,0.2724,0.3463,0.3464,0.3637,0.1567,0.08,6422,,,,,
300,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
301,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,6422,,,,,
302,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,6422,,,,,
303,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
304,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
305,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
306,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
307,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
308,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
309,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
310,0.0832,0.0939,0.0711,0.1125,0.2977,0.38,0.3768,0.3931,0.1541,0.0796,6422,,,,,
311,0.084,0.0938,0.0698,0.1118,0.2893,0.3683,0.3758,0.3804,0.1493,0.0745,6422,,,,,
312,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
313,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
314,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
315,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
316,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
317,0.0833,0.0964,0.0808,0.1135,0.2724,0.3463,0.3464,0.3637,0.1567,0.08,6422,,,,,
318,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
319,0.0859,0.0933,0.0699,0.1135,0.2724,0.3463,0.3608,0.3637,0.1567,0.08,6422,,,,,
320,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,6422,,,,,
321,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
322,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
323,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
324,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
325,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
326,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,6422,,,,,
327,0.0874,0.1005,0.0869,0.116,0.2657,0.3384,0.3288,0.3495,0.1533,0.0801,6422,,,,,
328,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
329,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
330,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,6422,,,,,
331,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
332,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,6422,,,,,
333,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
334,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
335,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,6422,,,,,
336,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
337,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
338,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,6422,,,,,
339,0.0886,0.1021,0.0832,0.1175,0.2784,0.3318,0.3274,0.3438,0.1662,0.0953,6422,,,,,
340,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
341,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
342,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
343,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
344,0.0833,0.1019,0.081,0.1113,0.2801,0.3495,0.335,0.3614,0.1582,0.0866,6422,,,,,
345,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
346,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
347,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
348,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
349,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
350,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
351,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,6422,,,,,
352,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
353,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
354,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
355,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
356,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
357,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
358,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
359,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
360,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,6422,,,,,
361,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
362,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
363,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
364,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
365,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,6422,,,,,
366,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
367,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
368,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
369,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
370,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
371,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
372,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
373,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,6422,,,,,
374,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
375,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
376,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,6422,,,,,
377,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,6422,,,,,
378,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,6422,,,,,
379,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
380,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
381,0.0818,0.0955,0.0705,0.1125,0.2977,0.38,0.3804,0.3931,0.1541,0.0796,6422,,,,,
382,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
383,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
384,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,6422,,,,,
385,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,6422,,,,,
386,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,6422,,,,,
387,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
388,0.0769,0.0901,0.0651,0.1122,0.2906,0.3642,0.3784,0.3824,0.1526,0.0754,6422,,,,,
389,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
390,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
391,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,6422,,,,,
392,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
393,0.0821,0.093,0.0689,0.1095,0.2886,0.3553,0.376,0.3676,0.1501,0.0769,6422,,,,,
394,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,6422,,,,,
395,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
396,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
397,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,6422,,,,,
398,0.076,0.0908,0.0654,0.1095,0.2976,0.3816,0.3816,0.3948,0.1507,0.0715,6422,,,,,
399,0.0834,0.0969,0.0736,0.113,0.2751,0.3644,0.3482,0.3661,0.1556,0.0792,6422,,,,,
400,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
401,0.084,0.0938,0.0698,0.1118,0.2893,0.3683,0.3758,0.3804,0.1493,0.0745,6422,,,,,
402,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,6422,,,,,
403,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
404,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
405,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
406,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
407,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
408,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
409,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
410,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
411,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,6422,,,,,
412,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
413,0.0769,0.0901,0.0651,0.1122,0.2906,0.3642,0.3784,0.3824,0.1526,0.0754,6422,,,,,
414,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
415,0.081,0.0925,0.0694,0.113,0.2751,0.3644,0.3848,0.3661,0.1556,0.0792,6422,,,,,
416,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
417,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
418,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
419,0.076,0.0913,0.0661,0.1095,0.2976,0.3816,0.3826,0.3948,0.1507,0.0715,6422,,,,,
420,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,6422,,,,,
421,0.0809,0.0908,0.0664,0.1134,0.2801,0.3558,0.3602,0.361,0.1501,0.0746,6422,,,,,
422,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
423,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
424,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
425,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
426,0.0792,0.0915,0.0673,0.1113,0.2801,0.3495,0.3836,0.3614,0.1582,0.0866,6422,,,,,
427,0.0813,0.0959,0.075,0.1134,0.2801,0.3558,0.3642,0.361,0.1501,0.0746,6422,,,,,
428,0.0847,0.0979,0.0796,0.1127,0.2789,0.3427,0.3464,0.3525,0.1608,0.0852,6422,,,,,
429,0.0773,0.0916,0.0651,0.1102,0.295,0.383,0.3826,0.394,0.1525,0.0758,6422,,,,,
430,0.0771,0.0894,0.0682,0.1122,0.2906,0.3642,0.374,0.3824,0.1526,0.0754,6422,,,,,
431,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
432,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
433,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
434,0.0794,0.0935,0.0741,0.1122,0.2906,0.3642,0.373,0.3824,0.1526,0.0754,6422,,,,,
435,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,6422,,,,,
436,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
437,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
438,0.0769,0.0901,0.0651,0.1122,0.2906,0.3642,0.3784,0.3824,0.1526,0.0754,6422,,,,,
439,0.0818,0.0955,0.0705,0.1125,0.2977,0.38,0.3804,0.3931,0.1541,0.0796,6422,,,,,
440,0.0766,0.0902,0.0657,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
441,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
442,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
443,0.0833,0.1019,0.081,0.1113,0.2801,0.3495,0.335,0.3614,0.1582,0.0866,6422,,,,,
444,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
445,0.0761,0.0919,0.0661,0.1122,0.2906,0.3642,0.3816,0.3824,0.1526,0.0754,6422,,,,,
446,0.0798,0.0921,0.0669,0.1099,0.289,0.3823,0.387,0.3927,0.1499,0.0744,6422,,,,,
447,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
448,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,6422,,,,,
449,0.0773,0.0916,0.0651,0.1102,0.295,0.383,0.3826,0.394,0.1525,0.0758,6422,,,,,
450,0.08,0.093,0.0736,0.1113,0.2801,0.3495,0.3142,0.3614,0.1582,0.0866,6422,,,,,
451,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
452,0.0763,0.0926,0.066,0.1134,0.2801,0.3558,0.3802,0.361,0.1501,0.0746,6422,,,,,
453,0.0783,0.0897,0.0683,0.1094,0.3004,0.3837,0.3882,0.3963,0.1534,0.0752,6422,,,,,
454,0.0783,0.0915,0.0688,0.1099,0.289,0.3823,0.372,0.3927,0.1499,0.0744,6422,,,,,
455,0.0779,0.0912,0.066,0.1134,0.2801,0.3558,0.3698,0.361,0.1501,0.0746,6422,,,,,
456,0.0788,0.0911,0.0702,0.1175,0.2784,0.3318,0.3786,0.3438,0.1662,0.0953,6422,,,,,
457,0.0886,0.1021,0.0832,0.1175,0.2784,0.3318,0.3274,0.3438,0.1662,0.0953,6422,,,,,
458,0.08,0.093,0.0736,0.1113,0.2801,0.3495,0.3142,0.3614,0.1582,0.0866,6422,,,,,
459,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
460,0.0779,0.094,0.0664,0.1095,0.2976,0.3816,0.3894,0.3948,0.1507,0.0715,6422,,,,,
461,0.0832,0.0993,0.0814,0.1175,0.2784,0.3318,0.3222,0.3438,0.1662,0.0953,6422,,,,,
462,0.078,0.0919,0.0673,0.1094,0.3004,0.3837,0.3982,0.3963,0.1534,0.0752,6422,,,,,
463,0.0779,0.0908,0.0657,0.1095,0.2976,0.3816,0.387,0.3948,0.1507,0.0715,6422,,,,,
464,0.0773,0.0902,0.0688,0.1113,0.2801,0.3495,0.3846,0.3614,0.1582,0.0866,6422,,,,,
465,0.0803,0.0948,0.0693,0.1127,0.2789,0.3427,0.3894,0.3525,0.1608,0.0852,6422,,,,,
466,0.081,0.0922,0.0652,0.1102,0.295,0.383,0.3894,0.394,0.1525,0.0758,6422,,,,,
467,0.0824,0.0942,0.0733,0.116,0.2657,0.3384,0.3248,0.3495,0.1533,0.0801,6422,,,,,
468,0.0769,0.0902,0.0701,0.1099,0.289,0.3823,0.3686,0.3927,0.1499,0.0744,6422,,,,,
469,0.0766,0.0929,0.0697,0.1175,0.2784,0.3318,0.3748,0.3438,0.1662,0.0953,6422,,,,,
